NodeId,BrowseName,DisplayName,FullPath,NodeClass,DataType,Value,ParentId,Depth,NamespaceIndex,IsNamespaceNode,Timestamp
i=2022,SamplingIntervalDiagnosticsArray,SamplingIntervalDiagnosticsArray,Root/Types/ObjectTypes/BaseObjectType/ServerDiagnosticsType/SamplingIntervalDiagnosticsArray,Variable,UInt32,,i=2020,5,0,False,2025-11-04T15:23:54.236081
i=2744,SessionsDiagnosticsSummary,SessionsDiagnosticsSummary,Root/Types/ObjectTypes/BaseObjectType/ServerDiagnosticsType/SessionsDiagnosticsSummary,Object,,,i=2020,5,0,False,2025-11-04T15:23:54.238082
i=3129,SessionDiagnosticsArray,SessionDiagnosticsArray,Root/Types/ObjectTypes/BaseObjectType/ServerDiagnosticsType/SessionsDiagnosticsSummary/SessionDiagnosticsArray,Variable,UInt32,,i=2744,6,0,False,2025-11-04T15:23:54.240383
i=3130,SessionSecurityDiagnosticsArray,SessionSecurityDiagnosticsArray,Root/Types/ObjectTypes/BaseObjectType/ServerDiagnosticsType/SessionsDiagnosticsSummary/SessionSecurityDiagnosticsArray,Variable,UInt32,,i=2744,6,0,False,2025-11-04T15:23:54.242381
i=2026,SessionsDiagnosticsSummaryType,SessionsDiagnosticsSummaryType,Root/Types/ObjectTypes/BaseObjectType/SessionsDiagnosticsSummaryType,ObjectType,,,i=58,4,0,False,2025-11-04T15:23:54.244381
i=2027,SessionDiagnosticsArray,SessionDiagnosticsArray,Root/Types/ObjectTypes/BaseObjectType/SessionsDiagnosticsSummaryType/SessionDiagnosticsArray,Variable,Type865,,i=2026,5,0,False,2025-11-04T15:23:54.247382
i=2028,SessionSecurityDiagnosticsArray,SessionSecurityDiagnosticsArray,Root/Types/ObjectTypes/BaseObjectType/SessionsDiagnosticsSummaryType/SessionSecurityDiagnosticsArray,Variable,Type868,,i=2026,5,0,False,2025-11-04T15:23:54.249383
i=12097,<ClientName>,<ClientName>,Root/Types/ObjectTypes/BaseObjectType/SessionsDiagnosticsSummaryType/<ClientName>,Object,,,i=2026,5,0,False,2025-11-04T15:23:54.250382
i=12098,SessionDiagnostics,SessionDiagnostics,Root/Types/ObjectTypes/BaseObjectType/SessionsDiagnosticsSummaryType/<ClientName>/SessionDiagnostics,Variable,Type865,,i=12097,6,0,False,2025-11-04T15:23:54.252381
i=12099,SessionId,SessionId,Root/Types/ObjectTypes/BaseObjectType/SessionsDiagnosticsSummaryType/<ClientName>/SessionDiagnostics/SessionId,Variable,NodeId,,i=12098,7,0,False,2025-11-04T15:23:54.255382
i=12100,SessionName,SessionName,Root/Types/ObjectTypes/BaseObjectType/SessionsDiagnosticsSummaryType/<ClientName>/SessionDiagnostics/SessionName,Variable,String,,i=12098,7,0,False,2025-11-04T15:23:54.258382
i=12101,ClientDescription,ClientDescription,Root/Types/ObjectTypes/BaseObjectType/SessionsDiagnosticsSummaryType/<ClientName>/SessionDiagnostics/ClientDescription,Variable,Type308,,i=12098,7,0,False,2025-11-04T15:23:54.260382
i=12102,ServerUri,ServerUri,Root/Types/ObjectTypes/BaseObjectType/SessionsDiagnosticsSummaryType/<ClientName>/SessionDiagnostics/ServerUri,Variable,String,,i=12098,7,0,True,2025-11-04T15:23:54.263383
i=12103,EndpointUrl,EndpointUrl,Root/Types/ObjectTypes/BaseObjectType/SessionsDiagnosticsSummaryType/<ClientName>/SessionDiagnostics/EndpointUrl,Variable,String,,i=12098,7,0,False,2025-11-04T15:23:54.266382
i=12104,LocaleIds,LocaleIds,Root/Types/ObjectTypes/BaseObjectType/SessionsDiagnosticsSummaryType/<ClientName>/SessionDiagnostics/LocaleIds,Variable,String,,i=12098,7,0,False,2025-11-04T15:23:54.268382
i=12105,ActualSessionTimeout,ActualSessionTimeout,Root/Types/ObjectTypes/BaseObjectType/SessionsDiagnosticsSummaryType/<ClientName>/SessionDiagnostics/ActualSessionTimeout,Variable,Double,,i=12098,7,0,False,2025-11-04T15:23:54.270382
i=12106,MaxResponseMessageSize,MaxResponseMessageSize,Root/Types/ObjectTypes/BaseObjectType/SessionsDiagnosticsSummaryType/<ClientName>/SessionDiagnostics/MaxResponseMessageSize,Variable,UInt32,,i=12098,7,0,False,2025-11-04T15:23:54.272385
i=12107,ClientConnectionTime,ClientConnectionTime,Root/Types/ObjectTypes/BaseObjectType/SessionsDiagnosticsSummaryType/<ClientName>/SessionDiagnostics/ClientConnectionTime,Variable,DateTime,,i=12098,7,0,False,2025-11-04T15:23:54.274381
i=12108,ClientLastContactTime,ClientLastContactTime,Root/Types/ObjectTypes/BaseObjectType/SessionsDiagnosticsSummaryType/<ClientName>/SessionDiagnostics/ClientLastContactTime,Variable,DateTime,,i=12098,7,0,False,2025-11-04T15:23:54.276381
i=12109,CurrentSubscriptionsCount,CurrentSubscriptionsCount,Root/Types/ObjectTypes/BaseObjectType/SessionsDiagnosticsSummaryType/<ClientName>/SessionDiagnostics/CurrentSubscriptionsCount,Variable,UInt32,,i=12098,7,0,False,2025-11-04T15:23:54.279384
i=12110,CurrentMonitoredItemsCount,CurrentMonitoredItemsCount,Root/Types/ObjectTypes/BaseObjectType/SessionsDiagnosticsSummaryType/<ClientName>/SessionDiagnostics/CurrentMonitoredItemsCount,Variable,UInt32,,i=12098,7,0,False,2025-11-04T15:23:54.281383
i=12111,CurrentPublishRequestsInQueue,CurrentPublishRequestsInQueue,Root/Types/ObjectTypes/BaseObjectType/SessionsDiagnosticsSummaryType/<ClientName>/SessionDiagnostics/CurrentPublishRequestsInQueue,Variable,UInt32,,i=12098,7,0,False,2025-11-04T15:23:54.284382
i=12112,TotalRequestCount,TotalRequestCount,Root/Types/ObjectTypes/BaseObjectType/SessionsDiagnosticsSummaryType/<ClientName>/SessionDiagnostics/TotalRequestCount,Variable,Type871,,i=12098,7,0,False,2025-11-04T15:23:54.286383
i=12113,UnauthorizedRequestCount,UnauthorizedRequestCount,Root/Types/ObjectTypes/BaseObjectType/SessionsDiagnosticsSummaryType/<ClientName>/SessionDiagnostics/UnauthorizedRequestCount,Variable,UInt32,,i=12098,7,0,False,2025-11-04T15:23:54.288382
i=12114,ReadCount,ReadCount,Root/Types/ObjectTypes/BaseObjectType/SessionsDiagnosticsSummaryType/<ClientName>/SessionDiagnostics/ReadCount,Variable,Type871,,i=12098,7,0,False,2025-11-04T15:23:54.290382
i=12115,HistoryReadCount,HistoryReadCount,Root/Types/ObjectTypes/BaseObjectType/SessionsDiagnosticsSummaryType/<ClientName>/SessionDiagnostics/HistoryReadCount,Variable,Type871,,i=12098,7,0,False,2025-11-04T15:23:54.293382
i=12116,WriteCount,WriteCount,Root/Types/ObjectTypes/BaseObjectType/SessionsDiagnosticsSummaryType/<ClientName>/SessionDiagnostics/WriteCount,Variable,Type871,,i=12098,7,0,False,2025-11-04T15:23:54.295384
i=12117,HistoryUpdateCount,HistoryUpdateCount,Root/Types/ObjectTypes/BaseObjectType/SessionsDiagnosticsSummaryType/<ClientName>/SessionDiagnostics/HistoryUpdateCount,Variable,Type871,,i=12098,7,0,False,2025-11-04T15:23:54.297382
i=12118,CallCount,CallCount,Root/Types/ObjectTypes/BaseObjectType/SessionsDiagnosticsSummaryType/<ClientName>/SessionDiagnostics/CallCount,Variable,Type871,,i=12098,7,0,False,2025-11-04T15:23:54.300383
i=12119,CreateMonitoredItemsCount,CreateMonitoredItemsCount,Root/Types/ObjectTypes/BaseObjectType/SessionsDiagnosticsSummaryType/<ClientName>/SessionDiagnostics/CreateMonitoredItemsCount,Variable,Type871,,i=12098,7,0,False,2025-11-04T15:23:54.302382
i=12120,ModifyMonitoredItemsCount,ModifyMonitoredItemsCount,Root/Types/ObjectTypes/BaseObjectType/SessionsDiagnosticsSummaryType/<ClientName>/SessionDiagnostics/ModifyMonitoredItemsCount,Variable,Type871,,i=12098,7,0,False,2025-11-04T15:23:54.304383
i=12121,SetMonitoringModeCount,SetMonitoringModeCount,Root/Types/ObjectTypes/BaseObjectType/SessionsDiagnosticsSummaryType/<ClientName>/SessionDiagnostics/SetMonitoringModeCount,Variable,Type871,,i=12098,7,0,False,2025-11-04T15:23:54.306383
i=12122,SetTriggeringCount,SetTriggeringCount,Root/Types/ObjectTypes/BaseObjectType/SessionsDiagnosticsSummaryType/<ClientName>/SessionDiagnostics/SetTriggeringCount,Variable,Type871,,i=12098,7,0,False,2025-11-04T15:23:54.310382
i=12123,DeleteMonitoredItemsCount,DeleteMonitoredItemsCount,Root/Types/ObjectTypes/BaseObjectType/SessionsDiagnosticsSummaryType/<ClientName>/SessionDiagnostics/DeleteMonitoredItemsCount,Variable,Type871,,i=12098,7,0,False,2025-11-04T15:23:54.312383
i=12124,CreateSubscriptionCount,CreateSubscriptionCount,Root/Types/ObjectTypes/BaseObjectType/SessionsDiagnosticsSummaryType/<ClientName>/SessionDiagnostics/CreateSubscriptionCount,Variable,Type871,,i=12098,7,0,False,2025-11-04T15:23:54.315383
i=12125,ModifySubscriptionCount,ModifySubscriptionCount,Root/Types/ObjectTypes/BaseObjectType/SessionsDiagnosticsSummaryType/<ClientName>/SessionDiagnostics/ModifySubscriptionCount,Variable,Type871,,i=12098,7,0,False,2025-11-04T15:23:54.317383
i=12126,SetPublishingModeCount,SetPublishingModeCount,Root/Types/ObjectTypes/BaseObjectType/SessionsDiagnosticsSummaryType/<ClientName>/SessionDiagnostics/SetPublishingModeCount,Variable,Type871,,i=12098,7,0,False,2025-11-04T15:23:54.319383
i=12127,PublishCount,PublishCount,Root/Types/ObjectTypes/BaseObjectType/SessionsDiagnosticsSummaryType/<ClientName>/SessionDiagnostics/PublishCount,Variable,Type871,,i=12098,7,0,False,2025-11-04T15:23:54.321383
i=12128,RepublishCount,RepublishCount,Root/Types/ObjectTypes/BaseObjectType/SessionsDiagnosticsSummaryType/<ClientName>/SessionDiagnostics/RepublishCount,Variable,Type871,,i=12098,7,0,False,2025-11-04T15:23:54.323383
i=12129,TransferSubscriptionsCount,TransferSubscriptionsCount,Root/Types/ObjectTypes/BaseObjectType/SessionsDiagnosticsSummaryType/<ClientName>/SessionDiagnostics/TransferSubscriptionsCount,Variable,Type871,,i=12098,7,0,False,2025-11-04T15:23:54.326388
i=12130,DeleteSubscriptionsCount,DeleteSubscriptionsCount,Root/Types/ObjectTypes/BaseObjectType/SessionsDiagnosticsSummaryType/<ClientName>/SessionDiagnostics/DeleteSubscriptionsCount,Variable,Type871,,i=12098,7,0,False,2025-11-04T15:23:54.328389
i=12131,AddNodesCount,AddNodesCount,Root/Types/ObjectTypes/BaseObjectType/SessionsDiagnosticsSummaryType/<ClientName>/SessionDiagnostics/AddNodesCount,Variable,Type871,,i=12098,7,0,False,2025-11-04T15:23:54.330389
i=12132,AddReferencesCount,AddReferencesCount,Root/Types/ObjectTypes/BaseObjectType/SessionsDiagnosticsSummaryType/<ClientName>/SessionDiagnostics/AddReferencesCount,Variable,Type871,,i=12098,7,0,False,2025-11-04T15:23:54.332398
i=12133,DeleteNodesCount,DeleteNodesCount,Root/Types/ObjectTypes/BaseObjectType/SessionsDiagnosticsSummaryType/<ClientName>/SessionDiagnostics/DeleteNodesCount,Variable,Type871,,i=12098,7,0,False,2025-11-04T15:23:54.334390
i=12134,DeleteReferencesCount,DeleteReferencesCount,Root/Types/ObjectTypes/BaseObjectType/SessionsDiagnosticsSummaryType/<ClientName>/SessionDiagnostics/DeleteReferencesCount,Variable,Type871,,i=12098,7,0,False,2025-11-04T15:23:54.336389
i=12135,BrowseCount,BrowseCount,Root/Types/ObjectTypes/BaseObjectType/SessionsDiagnosticsSummaryType/<ClientName>/SessionDiagnostics/BrowseCount,Variable,Type871,,i=12098,7,0,False,2025-11-04T15:23:54.338391
i=12136,BrowseNextCount,BrowseNextCount,Root/Types/ObjectTypes/BaseObjectType/SessionsDiagnosticsSummaryType/<ClientName>/SessionDiagnostics/BrowseNextCount,Variable,Type871,,i=12098,7,0,False,2025-11-04T15:23:54.340514
i=12137,TranslateBrowsePathsToNodeIdsCount,TranslateBrowsePathsToNodeIdsCount,Root/Types/ObjectTypes/BaseObjectType/SessionsDiagnosticsSummaryType/<ClientName>/SessionDiagnostics/TranslateBrowsePathsToNodeIdsCount,Variable,Type871,,i=12098,7,0,False,2025-11-04T15:23:54.343514
i=12138,QueryFirstCount,QueryFirstCount,Root/Types/ObjectTypes/BaseObjectType/SessionsDiagnosticsSummaryType/<ClientName>/SessionDiagnostics/QueryFirstCount,Variable,Type871,,i=12098,7,0,False,2025-11-04T15:23:54.345512
i=12139,QueryNextCount,QueryNextCount,Root/Types/ObjectTypes/BaseObjectType/SessionsDiagnosticsSummaryType/<ClientName>/SessionDiagnostics/QueryNextCount,Variable,Type871,,i=12098,7,0,False,2025-11-04T15:23:54.347513
i=12140,RegisterNodesCount,RegisterNodesCount,Root/Types/ObjectTypes/BaseObjectType/SessionsDiagnosticsSummaryType/<ClientName>/SessionDiagnostics/RegisterNodesCount,Variable,Type871,,i=12098,7,0,False,2025-11-04T15:23:54.350513
i=12141,UnregisterNodesCount,UnregisterNodesCount,Root/Types/ObjectTypes/BaseObjectType/SessionsDiagnosticsSummaryType/<ClientName>/SessionDiagnostics/UnregisterNodesCount,Variable,Type871,,i=12098,7,0,False,2025-11-04T15:23:54.351512
i=12142,SessionSecurityDiagnostics,SessionSecurityDiagnostics,Root/Types/ObjectTypes/BaseObjectType/SessionsDiagnosticsSummaryType/<ClientName>/SessionSecurityDiagnostics,Variable,Type868,,i=12097,6,0,False,2025-11-04T15:23:54.353513
i=12143,SessionId,SessionId,Root/Types/ObjectTypes/BaseObjectType/SessionsDiagnosticsSummaryType/<ClientName>/SessionSecurityDiagnostics/SessionId,Variable,NodeId,,i=12142,7,0,False,2025-11-04T15:23:54.356512
i=12144,ClientUserIdOfSession,ClientUserIdOfSession,Root/Types/ObjectTypes/BaseObjectType/SessionsDiagnosticsSummaryType/<ClientName>/SessionSecurityDiagnostics/ClientUserIdOfSession,Variable,String,,i=12142,7,0,False,2025-11-04T15:23:54.357512
i=12145,ClientUserIdHistory,ClientUserIdHistory,Root/Types/ObjectTypes/BaseObjectType/SessionsDiagnosticsSummaryType/<ClientName>/SessionSecurityDiagnostics/ClientUserIdHistory,Variable,String,,i=12142,7,0,False,2025-11-04T15:23:54.359513
i=12146,AuthenticationMechanism,AuthenticationMechanism,Root/Types/ObjectTypes/BaseObjectType/SessionsDiagnosticsSummaryType/<ClientName>/SessionSecurityDiagnostics/AuthenticationMechanism,Variable,String,,i=12142,7,0,False,2025-11-04T15:23:54.361513
i=12147,Encoding,Encoding,Root/Types/ObjectTypes/BaseObjectType/SessionsDiagnosticsSummaryType/<ClientName>/SessionSecurityDiagnostics/Encoding,Variable,String,,i=12142,7,0,False,2025-11-04T15:23:54.364514
i=12148,TransportProtocol,TransportProtocol,Root/Types/ObjectTypes/BaseObjectType/SessionsDiagnosticsSummaryType/<ClientName>/SessionSecurityDiagnostics/TransportProtocol,Variable,String,,i=12142,7,0,False,2025-11-04T15:23:54.366513
i=12149,SecurityMode,SecurityMode,Root/Types/ObjectTypes/BaseObjectType/SessionsDiagnosticsSummaryType/<ClientName>/SessionSecurityDiagnostics/SecurityMode,Variable,Type302,,i=12142,7,0,False,2025-11-04T15:23:54.368512
i=12150,SecurityPolicyUri,SecurityPolicyUri,Root/Types/ObjectTypes/BaseObjectType/SessionsDiagnosticsSummaryType/<ClientName>/SessionSecurityDiagnostics/SecurityPolicyUri,Variable,String,,i=12142,7,0,False,2025-11-04T15:23:54.370513
i=12151,ClientCertificate,ClientCertificate,Root/Types/ObjectTypes/BaseObjectType/SessionsDiagnosticsSummaryType/<ClientName>/SessionSecurityDiagnostics/ClientCertificate,Variable,ByteString,,i=12142,7,0,False,2025-11-04T15:23:54.372513
i=12152,SubscriptionDiagnosticsArray,SubscriptionDiagnosticsArray,Root/Types/ObjectTypes/BaseObjectType/SessionsDiagnosticsSummaryType/<ClientName>/SubscriptionDiagnosticsArray,Variable,Type874,,i=12097,6,0,False,2025-11-04T15:23:54.373513
i=2004,ServerType,ServerType,Root/Types/ObjectTypes/BaseObjectType/ServerType,ObjectType,,,i=58,4,0,True,2025-11-04T15:23:54.375514
i=2005,ServerArray,ServerArray,Root/Types/ObjectTypes/BaseObjectType/ServerType/ServerArray,Variable,String,,i=2004,5,0,True,2025-11-04T15:23:54.377513
i=2006,NamespaceArray,NamespaceArray,Root/Types/ObjectTypes/BaseObjectType/ServerType/NamespaceArray,Variable,String,,i=2004,5,0,True,2025-11-04T15:23:54.379513
i=15003,UrisVersion,UrisVersion,Root/Types/ObjectTypes/BaseObjectType/ServerType/UrisVersion,Variable,UInt32,,i=2004,5,0,False,2025-11-04T15:23:54.381513
i=2007,ServerStatus,ServerStatus,Root/Types/ObjectTypes/BaseObjectType/ServerType/ServerStatus,Variable,Type862,,i=2004,5,0,True,2025-11-04T15:23:54.383512
i=3074,StartTime,StartTime,Root/Types/ObjectTypes/BaseObjectType/ServerType/ServerStatus/StartTime,Variable,DateTime,,i=2007,6,0,False,2025-11-04T15:23:54.385513
i=3075,CurrentTime,CurrentTime,Root/Types/ObjectTypes/BaseObjectType/ServerType/ServerStatus/CurrentTime,Variable,DateTime,,i=2007,6,0,False,2025-11-04T15:23:54.387515
i=3076,State,State,Root/Types/ObjectTypes/BaseObjectType/ServerType/ServerStatus/State,Variable,Int32,,i=2007,6,0,False,2025-11-04T15:23:54.390514
i=3084,SecondsTillShutdown,SecondsTillShutdown,Root/Types/ObjectTypes/BaseObjectType/ServerType/ServerStatus/SecondsTillShutdown,Variable,UInt32,,i=2007,6,0,False,2025-11-04T15:23:54.392513
i=3085,ShutdownReason,ShutdownReason,Root/Types/ObjectTypes/BaseObjectType/ServerType/ServerStatus/ShutdownReason,Variable,LocalizedText,,i=2007,6,0,False,2025-11-04T15:23:54.394515
i=3077,BuildInfo,BuildInfo,Root/Types/ObjectTypes/BaseObjectType/ServerType/ServerStatus/BuildInfo,Variable,Type338,,i=2007,6,0,False,2025-11-04T15:23:54.396514
i=3078,ProductUri,ProductUri,Root/Types/ObjectTypes/BaseObjectType/ServerType/ServerStatus/BuildInfo/ProductUri,Variable,String,,i=3077,7,0,False,2025-11-04T15:23:54.399513
i=3079,ManufacturerName,ManufacturerName,Root/Types/ObjectTypes/BaseObjectType/ServerType/ServerStatus/BuildInfo/ManufacturerName,Variable,String,,i=3077,7,0,False,2025-11-04T15:23:54.400513
i=3080,ProductName,ProductName,Root/Types/ObjectTypes/BaseObjectType/ServerType/ServerStatus/BuildInfo/ProductName,Variable,String,,i=3077,7,0,False,2025-11-04T15:23:54.402514
i=3081,SoftwareVersion,SoftwareVersion,Root/Types/ObjectTypes/BaseObjectType/ServerType/ServerStatus/BuildInfo/SoftwareVersion,Variable,String,,i=3077,7,0,False,2025-11-04T15:23:54.404513
i=3082,BuildNumber,BuildNumber,Root/Types/ObjectTypes/BaseObjectType/ServerType/ServerStatus/BuildInfo/BuildNumber,Variable,String,,i=3077,7,0,False,2025-11-04T15:23:54.406514
i=3083,BuildDate,BuildDate,Root/Types/ObjectTypes/BaseObjectType/ServerType/ServerStatus/BuildInfo/BuildDate,Variable,DateTime,,i=3077,7,0,False,2025-11-04T15:23:54.408514
i=2008,ServiceLevel,ServiceLevel,Root/Types/ObjectTypes/BaseObjectType/ServerType/ServiceLevel,Variable,Byte,,i=2004,5,0,False,2025-11-04T15:23:54.410514
i=2742,Auditing,Auditing,Root/Types/ObjectTypes/BaseObjectType/ServerType/Auditing,Variable,Boolean,,i=2004,5,0,False,2025-11-04T15:23:54.413515
i=12882,EstimatedReturnTime,EstimatedReturnTime,Root/Types/ObjectTypes/BaseObjectType/ServerType/EstimatedReturnTime,Variable,DateTime,,i=2004,5,0,False,2025-11-04T15:23:54.416514
i=17612,LocalTime,LocalTime,Root/Types/ObjectTypes/BaseObjectType/ServerType/LocalTime,Variable,Type8912,,i=2004,5,0,False,2025-11-04T15:23:54.419513
i=11527,Namespaces,Namespaces,Root/Types/ObjectTypes/BaseObjectType/ServerType/Namespaces,Object,,,i=2004,5,0,True,2025-11-04T15:23:54.420513
i=2009,ServerCapabilities,ServerCapabilities,Root/Types/ObjectTypes/BaseObjectType/ServerType/ServerCapabilities,Object,,,i=2004,5,0,True,2025-11-04T15:23:54.421513
i=3086,ServerProfileArray,ServerProfileArray,Root/Types/ObjectTypes/BaseObjectType/ServerType/ServerCapabilities/ServerProfileArray,Variable,String,,i=2009,6,0,True,2025-11-04T15:23:54.423514
i=3087,LocaleIdArray,LocaleIdArray,Root/Types/ObjectTypes/BaseObjectType/ServerType/ServerCapabilities/LocaleIdArray,Variable,String,,i=2009,6,0,False,2025-11-04T15:23:54.425521
i=3088,MinSupportedSampleRate,MinSupportedSampleRate,Root/Types/ObjectTypes/BaseObjectType/ServerType/ServerCapabilities/MinSupportedSampleRate,Variable,Double,,i=2009,6,0,False,2025-11-04T15:23:54.427521
i=3089,MaxBrowseContinuationPoints,MaxBrowseContinuationPoints,Root/Types/ObjectTypes/BaseObjectType/ServerType/ServerCapabilities/MaxBrowseContinuationPoints,Variable,UInt16,,i=2009,6,0,False,2025-11-04T15:23:54.429520
i=3090,MaxQueryContinuationPoints,MaxQueryContinuationPoints,Root/Types/ObjectTypes/BaseObjectType/ServerType/ServerCapabilities/MaxQueryContinuationPoints,Variable,UInt16,,i=2009,6,0,False,2025-11-04T15:23:54.431520
i=3091,MaxHistoryContinuationPoints,MaxHistoryContinuationPoints,Root/Types/ObjectTypes/BaseObjectType/ServerType/ServerCapabilities/MaxHistoryContinuationPoints,Variable,UInt16,,i=2009,6,0,False,2025-11-04T15:23:54.433519
i=3092,SoftwareCertificates,SoftwareCertificates,Root/Types/ObjectTypes/BaseObjectType/ServerType/ServerCapabilities/SoftwareCertificates,Variable,Type344,,i=2009,6,0,False,2025-11-04T15:23:54.434519
i=3093,ModellingRules,ModellingRules,Root/Types/ObjectTypes/BaseObjectType/ServerType/ServerCapabilities/ModellingRules,Object,,,i=2009,6,0,False,2025-11-04T15:23:54.435518
i=3094,AggregateFunctions,AggregateFunctions,Root/Types/ObjectTypes/BaseObjectType/ServerType/ServerCapabilities/AggregateFunctions,Object,,,i=2009,6,0,False,2025-11-04T15:23:54.436518
i=2010,ServerDiagnostics,ServerDiagnostics,Root/Types/ObjectTypes/BaseObjectType/ServerType/ServerDiagnostics,Object,,,i=2004,5,0,True,2025-11-04T15:23:54.437518
i=3095,ServerDiagnosticsSummary,ServerDiagnosticsSummary,Root/Types/ObjectTypes/BaseObjectType/ServerType/ServerDiagnostics/ServerDiagnosticsSummary,Variable,Type859,,i=2010,6,0,True,2025-11-04T15:23:54.440022
i=3096,ServerViewCount,ServerViewCount,Root/Types/ObjectTypes/BaseObjectType/ServerType/ServerDiagnostics/ServerDiagnosticsSummary/ServerViewCount,Variable,UInt32,,i=3095,7,0,True,2025-11-04T15:23:54.442026
i=3097,CurrentSessionCount,CurrentSessionCount,Root/Types/ObjectTypes/BaseObjectType/ServerType/ServerDiagnostics/ServerDiagnosticsSummary/CurrentSessionCount,Variable,UInt32,,i=3095,7,0,False,2025-11-04T15:23:54.444028
i=3098,CumulatedSessionCount,CumulatedSessionCount,Root/Types/ObjectTypes/BaseObjectType/ServerType/ServerDiagnostics/ServerDiagnosticsSummary/CumulatedSessionCount,Variable,UInt32,,i=3095,7,0,False,2025-11-04T15:23:54.446028
i=3099,SecurityRejectedSessionCount,SecurityRejectedSessionCount,Root/Types/ObjectTypes/BaseObjectType/ServerType/ServerDiagnostics/ServerDiagnosticsSummary/SecurityRejectedSessionCount,Variable,UInt32,,i=3095,7,0,False,2025-11-04T15:23:54.448029
i=3100,RejectedSessionCount,RejectedSessionCount,Root/Types/ObjectTypes/BaseObjectType/ServerType/ServerDiagnostics/ServerDiagnosticsSummary/RejectedSessionCount,Variable,UInt32,,i=3095,7,0,False,2025-11-04T15:23:54.450028
i=3101,SessionTimeoutCount,SessionTimeoutCount,Root/Types/ObjectTypes/BaseObjectType/ServerType/ServerDiagnostics/ServerDiagnosticsSummary/SessionTimeoutCount,Variable,UInt32,,i=3095,7,0,False,2025-11-04T15:23:54.451027
i=3102,SessionAbortCount,SessionAbortCount,Root/Types/ObjectTypes/BaseObjectType/ServerType/ServerDiagnostics/ServerDiagnosticsSummary/SessionAbortCount,Variable,UInt32,,i=3095,7,0,False,2025-11-04T15:23:54.453029
i=3104,PublishingIntervalCount,PublishingIntervalCount,Root/Types/ObjectTypes/BaseObjectType/ServerType/ServerDiagnostics/ServerDiagnosticsSummary/PublishingIntervalCount,Variable,UInt32,,i=3095,7,0,False,2025-11-04T15:23:54.455029
i=3105,CurrentSubscriptionCount,CurrentSubscriptionCount,Root/Types/ObjectTypes/BaseObjectType/ServerType/ServerDiagnostics/ServerDiagnosticsSummary/CurrentSubscriptionCount,Variable,UInt32,,i=3095,7,0,False,2025-11-04T15:23:54.457028
i=3106,CumulatedSubscriptionCount,CumulatedSubscriptionCount,Root/Types/ObjectTypes/BaseObjectType/ServerType/ServerDiagnostics/ServerDiagnosticsSummary/CumulatedSubscriptionCount,Variable,UInt32,,i=3095,7,0,False,2025-11-04T15:23:54.460029
i=3107,SecurityRejectedRequestsCount,SecurityRejectedRequestsCount,Root/Types/ObjectTypes/BaseObjectType/ServerType/ServerDiagnostics/ServerDiagnosticsSummary/SecurityRejectedRequestsCount,Variable,UInt32,,i=3095,7,0,False,2025-11-04T15:23:54.463220
i=3108,RejectedRequestsCount,RejectedRequestsCount,Root/Types/ObjectTypes/BaseObjectType/ServerType/ServerDiagnostics/ServerDiagnosticsSummary/RejectedRequestsCount,Variable,UInt32,,i=3095,7,0,False,2025-11-04T15:23:54.465221
i=3110,SubscriptionDiagnosticsArray,SubscriptionDiagnosticsArray,Root/Types/ObjectTypes/BaseObjectType/ServerType/ServerDiagnostics/SubscriptionDiagnosticsArray,Variable,Type874,,i=2010,6,0,False,2025-11-04T15:23:54.467221
i=3111,SessionsDiagnosticsSummary,SessionsDiagnosticsSummary,Root/Types/ObjectTypes/BaseObjectType/ServerType/ServerDiagnostics/SessionsDiagnosticsSummary,Object,,,i=2010,6,0,False,2025-11-04T15:23:54.468220
i=3112,SessionDiagnosticsArray,SessionDiagnosticsArray,Root/Types/ObjectTypes/BaseObjectType/ServerType/ServerDiagnostics/SessionsDiagnosticsSummary/SessionDiagnosticsArray,Variable,Type865,,i=3111,7,0,False,2025-11-04T15:23:54.470220
i=3113,SessionSecurityDiagnosticsArray,SessionSecurityDiagnosticsArray,Root/Types/ObjectTypes/BaseObjectType/ServerType/ServerDiagnostics/SessionsDiagnosticsSummary/SessionSecurityDiagnosticsArray,Variable,Type868,,i=3111,7,0,False,2025-11-04T15:23:54.472220
i=3114,EnabledFlag,EnabledFlag,Root/Types/ObjectTypes/BaseObjectType/ServerType/ServerDiagnostics/EnabledFlag,Variable,Boolean,,i=2010,6,0,False,2025-11-04T15:23:54.474221
i=2011,VendorServerInfo,VendorServerInfo,Root/Types/ObjectTypes/BaseObjectType/ServerType/VendorServerInfo,Object,,,i=2004,5,0,True,2025-11-04T15:23:54.476220
i=2012,ServerRedundancy,ServerRedundancy,Root/Types/ObjectTypes/BaseObjectType/ServerType/ServerRedundancy,Object,,,i=2004,5,0,True,2025-11-04T15:23:54.477221
i=3115,RedundancySupport,RedundancySupport,Root/Types/ObjectTypes/BaseObjectType/ServerType/ServerRedundancy/RedundancySupport,Variable,Boolean,,i=2012,6,0,False,2025-11-04T15:23:54.479222
i=11489,GetMonitoredItems,GetMonitoredItems,Root/Types/ObjectTypes/BaseObjectType/ServerType/GetMonitoredItems,Method,,,i=2004,5,0,False,2025-11-04T15:23:54.480220
